account_id,unstaked_balance,staked_balance,can_withdraw
dev-1654865512831-48030096396394,14,17081373015207892969059997,True
raulm74.testnet,3,227085476846280416541304751,True
aleh.testnet,1,13610607140103333624307511,True
moneyking.testnet,1,11305764957208181413405985,True
31ee5a8e8b0e62f9399de97f70f91107ae39eef1567728b200b3182f107cf2fb,1000000000000000000000007,29370769889227254091430787,True
7e34d7e9668bb52a8643f8911d46b52f6cdb6a7dd31604c95aa40f127863517c,100000000000000000000001,0,True
knc9.testnet,2,16944674936092646591210072,True
5868b506a957939a11c514193126f554e50125724e6b6a1a10a54784c8c63157,1000000000000000000000001,0,True
dev-1655443515358-75200443037315,8,51516741143736080026949883,True
zmm.testnet,102867388875129929113360829,0,True
alexspakle.testnet,2,11165926245294402492532960,True
lucaszunino.testnet,4,112452151131127296415206096,True
facai24.testnet,3,40482774407205826709474193,True
e5a9faea98a9bd2fe4fe6923b33941fef364ded7029469c95d6a3e961c33eb64,2000000000000000000010,2231249462041720254395,True
micper.testnet,3,112350484523009097682875792,True
ershics-01.testnet,1500000000000000000000015,1065134475494237630465253,True
dhiru74.testnet,1,223899845322753923599510018,True
kekovoch.testnet,4,95163409625594183155529805,True
cggjcfs.testnet,2,55978476250349519503252827,True
26338a7eeec5724f0268a5ba9e378183d3c204454c081cce8ab850854ef9ba33,1000000000000000000000001,0,True
tigo.testnet,3,22388322879641288647632350,True
1b32fa45f9c0228d371ffad528246c54a8f81992360e4b64fcce4bfa2014e661,407642194451227792893852,103382741788041194435625,True
e5717e3723d42a5337c33f1282a1f68315fb94c4dc7c77d0fc6d27bb90f16bf9,1000000000000000000007,1117635351146810827706,True
dev-1655875877187-20120811917536,5,14515704118882723240292846,True
nearx-v1.staderlabs.testnet,3,3346874193062580381606944,True
nearx-v2.staderlabs.testnet,1,16664102113523636053035863,True
nearx-v3.staderlabs.testnet,2,6682150820102489925315413,True
0e853e577ce3733a32bdbe49d0d4b2170321456e21ada2ff7c2318b95a8762b4,1000000000000000000000117,26599589527521239045775122,True
dev-1656064339897-26831232736844,1,3338048926984363563866650,True
nearx-v4.staderlabs.testnet,5,348207612395999662981712064,True
johnybro.testnet,50000000000000000000000001,0,True
dev-1656305404374-25995388055185,2,3323494023250263877761286,True
dev-1656325810211-85298309450389,2,3320986710856642980472356,True
pioter.testnet,2,33209867108566429804723581,True
ea41be49ac9406743fb4cfa8063245d869868d998a9b12f5bbe0ad946af0fd25,161,10933289867,True
dev-1656407870961-54459119730464,4,3318052090218469910623453,True
f995bd8193378698f590ffd1cccf9ff5b5fd715b8858764fcb3b45f6ae24d7f5,10000000034,1105054348482697999150569,True
c7f385bc00c4ba57ac42540cd2d0d92c492e541ada1afec369041edfcc9edd56,2,110505434848269799915053,True
jhl50.testnet,1008170842253508443465703,0,True
4846ae18d98710f1e35962ed636eebec19f55eb3c700abbbdebe001b3564c19a,3,77083562289563898953,True
520f72d53852c376ae0113a69f94b328a7ab2fcc80ee3363925717ce51abe827,1000000000000000000000057,28621316359193785582002433,True
7d6dab196fb42bc1ead42ce82c0c0c0fb393801658e25434c81a9753fffde866,40000000000000000004,65506489766174343,True
262cd630662f5ae35a14153d44f439c4a91bb9cc6652a10a5d710e2f91bc8c58,8,2622199268194020648632984,True
ea0a9265128cd2f8c17610b7d12274fc144b5296a34c074ba274993a87249e77,4,7,True
492a8733d444295c0944d732c21e4a83cfefcefa7c5b03fbfb2a79d3cd99d3a7,5000000000000000000000002,1099688833649003366195737,True
fe2b8f2979930f0e33d168c4b5ba624b305850f44a8fb2644649382d942df462,6,769782183554302356331,True
39828ee5c86adfd30b7abf8d570bd861c30b42896f877a2b6daa3e86af98ac94,3,32990665009470100983,True
nearx-v6.staderlabs.testnet,5,6958863392821796916247397,True
nearx-v7.staderlabs.testnet,3,3296303712389272223485609,True
tuannm.testnet,81395541193458767953936086,0,True
tuanverdex.testnet,3,61106771373013197010438459,True
jackobiel.testnet,1,5471652094340922730642873,True
5b6e4cee4782ae81d3b992a4a3cab50b535e5f77fa397f69857e81b4f5183fd8,1,32829912566045536382,True
25f337c3f9b9ef4757b2df84844a8d92b4c465454d780112d5e86e4e4ca9ce5d,4,656072574157591317234,True
pool2.zda.testnet,5000000000000000000000027,21691665871847678979101622,True
branft.testnet,1,1093463762147200152099254,True
puchahn.testnet,225391231497659907615196107,118313653748202019130618446,True
dev-1657041429515-20902101477671,22,28973009542386737183207889,True
dev-1657043117381-32355717296681,35,32740240895343719550007683,True
dev-1657045059879-33232730748051,19,20571083479243485577738524,True
dev-1657045869993-30782325951064,22,28973009542386737183207889,True
dev-1657046389645-43747803785502,16,12169157416100233972269159,True
dev-1657048656943-19832641497107,22,28973009542386737183207889,True
ff8d98dfd1f34acd326ba6404e515e3ceabfe1803a76a8cec149f9eddc11bf3a,15,10000000000000000000000029,True
wishlist.contract.bra.testnet,236339409723811277071825226,45072452525257806447932512,True
dev-1658083324429-22370245506283,53,12872919506485194911110859,True
cuongbeso.testnet,6,18537858319238479812090811,True
e000f28a95925db0947c59a028319f67eabdf45e97a9a731fcea433779229898,3,1090744382396505818221196,True
7c181593345c8051e6be1bbe01cee532edcc1104c6329e0d80ee3964543faf1a,3,1090744382396505818221196,True
1e1399fa3ce183761a114a6fd25574797ba33dd8335ab7593683421600a8e790,3,1090744382396505818221196,True
a7b1e87b8dc24a97af9644896e31eb6843d42e1702519f2fa8987d9d177f5e65,3,1090744382396505818221196,True
caspo1971.testnet,2,7623242075130498525106202,True
c2b545abb65e86cf9725d52d18602c71c9cb016eb3dc48d242497babe82dee50,9330100000000000000000055,47297955210472092995569398,True
46f3c1693850bc87bde35384e9d8703359f9790a4caa46fa8a850ba6c8cf1599,19,639091523399943340543190,True
bc2fb3174d92e91438224f0a1502a17f645613547a6e8a470e8e8b03598851fc,157000000000000000,326051933836495969873,True
dd11a29ff6766607e3864e6d76fde958d9c6641f02edb1aaebc3fcde8506aa4d,132149000000000001,252302615738480892612,True
fe1e9df42509678ea03b8449f1eae745d6789bfbd63865b3fc6ee4bb8afa9690,178949000000000000,578474382030991449640,True
dev-1657408415723-51624801165269,16,12093001220338486430024721,True
dev-1657408864393-78053157570189,19,20442346919520473950866864,True
dev-1657409875583-38351930333959,19,20442346919520473950866864,True
dev-1657410872707-32079252271647,19,20442346919520473950866864,True
dev-1657411680071-28279256685346,19,20442346919520473950866864,True
dev-1657412769635-74288288625351,1,747011291020961125369285,True
dev-1657413016739-41880607034513,22,28791692618702461471709007,True
surfer_nft.testnet,6523060000000000000000027,3829967932491765564467179,True
dev-1657479259260-37748332889699,8,20409174189082230077148967,True
dev-1657481512937-76880403717627,8,20409174189082230077148967,True
dev-1657483364087-22001016941882,8,20409174189082230077148967,True
dev-1657484620898-32893220698158,8,20409174189082230077148967,True
dev-1657492555137-86793484796505,9,28744971023483423048755944,True
dev-1657498872235-57606114522408,7,12073377354681037105541990,True
dev-1657499669172-43431863665169,5,2989635160626161019447522,True
dev-1657499829624-70577518921563,7,12073377354681037105541990,True
dev-1657500734496-45666566190233,8,20409174189082230077148967,True
dev-1657503381893-48516194455021,8,20409174189082230077148967,True
0fc93d1568363bd4a84706fb5d96833557d04ab35223d4bc8b4c9f7cad1a39a9,60635306195998710552510126,0,True
pundau.testnet,100312759077128488029697525,0,True
dev-1657555405731-27585540627083,12,20393896954346082079265895,True
3a1b77653ea1705ad297db7abe259953b4ad5d2ecc5b50bee9a486f785dd90db,2,1082371087131810258283185,True
0b57bf7d5fbbbeee3fd24205be7b6bb0ab5235520782e04bbc36a71b410ac1c5,3,430783692678460482793,True
fca8e37dff88b8919b1c6c527a7580282c852c8113c6eaedebc003d210407c16,100000000000000000002,649422652279086154969,True
dev-1657592792108-48650806440035,11,20378904475939466179160988,True
dev-1657593810304-77055182245199,11,20378904475939466179160988,True
6421a24626a20552ab4977b82a729900b30079cb16cf247e111c1f6b567b9697,10299449000000000000000024,11496005361951799343069444,True
b3635b45e825dd51fb350146fa3b161dd956cb9caa8f11105c76160f345333eb,2,3746802361187912077622540,True
6f11287b9025138c5c61ff42176d5e6a39bd4cf503e0af7f1ef8eda71c4308c2,55294443000000000000000008,76086914239402473186536197,True
dev-1657860160176-71829605618792,19,12935755610835886283394198,True
f2c54637b4d30162be973086ca608411514cfbce9a1acfd7c18e4a4f7baad69e,1,1081502967406949572319776,True
c2951f1f4a8d0f33e90dd32d85bd51c4b3fb071a7c77cd91576a7072c05eafd6,3,649333172297734827798392,True
92563b8099c66e894cbaebd02adf392ed11c3138c7a2a741a358e7512a436c72,2,217853604154224218327457,True
dev-1657645873430-40499465616536,19,28679317319756836897767264,True
dev-1657649251350-88429033206179,20,12036191978852262512645890,True
dev-1657650142987-27818680839581,24,17629276815344327673293929,True
dev-1657650850359-99701368102929,17,3726068966200651299679219,True
dev-1657651629643-53481747352200,31,21951837550143605827640893,True
e8964c6658703bbc98434239618786a33310c49690329a7011e68d96e5fdfd56,3,540320091849909701753357,True
dev-1657675194930-55151288997119,28,18274397392209445428543294,True
dev-1657675771392-79346871476548,24,18990707456833326197436976,True
dev-1657678237736-63350749562199,28,17693939236393543453549000,True
dev-1657679683151-91977415640150,24,17042467582791651956929747,True
dev-1657682520676-89969614155885,26,18203383894423458392390754,True
418bb4dd5323592e16d7e776bca535dc3101aa6680a31daaf54a6cca94fffeb5,2,9653979769462746375691820,True
dev-1657684390909-40429873994720,26,19966371165545163298980209,True
dev-1657685977952-54157272599449,27,18654165228195384200244609,True
dev-1657733257519-15148718987843,30,18886302412334061822550300,True
dev-1657734605102-41052491537476,32,18025555342780223199134690,True
23239384b64dbecc1497bd520ad2230f9817c9cab411f3b470a02ad9c52d779c,2,859302180295963865156265,True
dev-1657739123819-86403510655426,18,21334478328115952487442173,True
dev-1657741302178-28565134164467,2,1047274532235705960659196,True
dev-1657743606153-12229208689399,2,1047274532235705960659196,True
419c0f9bb35742986af178b007a6388d80123c99f0ece82329bf7165d3e66957,8,748101423232823247165227,True
dev-1657810400571-27248334071944,4,1041552031504238449666064,True
dev-1657811323391-77796387326043,6,1562328047256357674499096,True
dev-1657813406633-76388765088145,4,1044222677738864702101105,True
dev-1657814181324-29244294950287,2,520776015752119224833032,True
dev-1657816255022-54950240048048,2,520776015752119224833032,True
dev-1657816495109-78133531550360,2,520776015752119224833032,True
dev-1657816663847-68767570913489,2,520776015752119224833032,True
dev-1657818081320-71450842415689,2,520776015752119224833032,True
c74d59469d9bc60b0b649de280d61a2fdc6be3e600c336fa4cbb3f26a7927723,1700000000000000000000004,160238774077575146102468,True
dev-1657818429040-87753086305288,2,520776015752119224833032,True
bbe63695057f1c322168115391d941983fce10fdc3b372e239563c1f4e9828bd,1,0,True
a2d4bfaa96f4b48f946a1ed2d79ed68d8001cdbe3c7fffa40576593ff53d58ee,1000000000000000000000003,2137563256372785732285314,True
dev-1657821571321-23930430802397,2,520776015752119224833032,True
dev-1657822089750-20234772508464,2,520776015752119224833032,True
b5e045d629822c35461cbd818dfffbc3c7220b3b311617afd0a6f57edb7420ed,11,0,True
dev-1657824283983-57282545393538,2,520776015752119224833032,True
dev-1657825539101-30818474530079,2,520776015752119224833032,True
dev-1657825856354-14224666219504,2,520776015752119224833032,True
d3f4b32608970a16c7dbbc9d06a2569b2e4581c5af542aeddfb25564033c209a,14,319835927253715500636358,True
dev-1657831742236-86087926399308,2,520265959774624630010007,True
dev-1657832339371-53150397396133,2,520265959774624630010007,True
dev-1657834597413-40610281688206,2,520265959774624630010007,True
dev-1657834923594-45409324042737,2,520265959774624630010007,True
dev-1657835366667-86862156360296,2,520265959774624630010007,True
dev-1657836787488-91998151272108,2,520265959774624630010007,True
dev-1657837830179-24209048626081,5,827089474513505822067189,True
dev-1657837999155-27611098606092,13,2374547201022645747225157,True
dev-1657838581444-43873237189514,9,2161104755986902309272337,True
dev-1657839222363-74588839500685,6,1440736503991268206181558,True
dev-1657839447122-11689467163034,6,1440736503991268206181558,True
dev-1657839718623-32617172655685,9,2161104755986902309272337,True
dev-1657840493670-96738899493331,6,1029859797297462088122371,True
dev-1657841183268-50982722807348,9,1750228049293096191213150,True
dev-1657846200650-48700807688742,12,2059719594594924176244743,True
dev-1657846557917-16489598702553,12,2059719594594924176244743,True
dev-1657847263233-15278619847913,6,1029859797297462088122371,True
dev-1657848769118-21588497080998,6,1029859797297462088122371,True
dev-1657858600953-73964152580798,12,2059719594594924176244743,True
dev-1657859247563-67476721311852,6,1029859797297462088122371,True
dev-1657859439497-32661314419861,9,1750228049293096191213150,True
dev-1657859870398-33601650176932,6,1029859797297462088122371,True
dev-1657860027598-32340854061760,21,13325288073026117844215655,True
cee64ecfcb73a9e3a59f2ad8eda6110667e1ae4b2bd76ece7676ae36a59d20e1,200000000000000000000002,0,True
dev-1657901497378-44133521652372,34,20825126434779425699499643,True
dev-1657901785196-29023839060336,14,10909070418745478468084452,True
dev-1657903574223-80291099707274,20,10997786812852759808243073,True
2f11ca8e04945354efbf7ef8bc4104d0b1097e5a0f26c968ae9d5e6fe9bf3954,1000000000000000000000001,0,True
dev-1657907482686-97768774106729,34,24078314723417215592741085,True
dev-1657910072589-23968071219587,14,6539121684113463685941514,True
dev-1657911909173-16187297701338,39,21478124786255759594283251,True
dev-1657912851398-22447708984973,37,12159312461038931081553891,True
5b6de13da0e94e4235918579120ba905802429597f42c5facfd58b34c0394bf0,1000000000000000000000001,0,True
dev-1657916650188-19843918993957,40,13209841738237297345111262,True
e91b8b4a2dc9d11797fe7143166b4c19984cdff03e712e2458c3cf205f235c03,4,1066119757512385002121102,True
dev-1657918522404-22669851165473,45,12293197340732003548485693,True
dev-1657919609436-70339606750012,20,4525678370640074334004081,True
dff36dca1d9a649b7a9585a08434cd48b42c80beee701ea3a33a015340c79706,4,114,True
dev-1657921088875-58372057003754,22,4300553376212118729071683,True
77e6570433966caf0dec2a1a68c9aeb6898c96b1b7aeaa37fdd5dd29cd462a7e,21,331,True
8dafce9184d4610a458f33f3a01f8ef7dd6efdbb81b10571c10924eefd04f7db,18,1065152538999905567571986,True
dev-1657924685713-40823561439751,20,3898458292739654377313279,True
dev-1657925414230-79152794715280,26,4529561172097098426099647,True
dev-1657926741989-61813463575335,34,5181967102234540586237453,True
dev-1657927510855-75023790523503,8,652405930137442160137806,True
dev-1657928119488-37390957110506,8,652405930137442160137806,True
dev-1657928405506-77939528417001,8,652405930137442160137806,True
dev-1657929195748-31258182729123,8,652405930137442160137806,True
dev-1657929949418-79144514526202,8,652405930137442160137806,True
a8deb5ae47fa8bad4e08b4478f6a67ddbc06dcc850a3ef75e7a4176e84228e74,200000000000000000000007,20285809940359212617689080,True
dev-1657931033445-41392305300279,9,641754404747443104462085,True
dev-1657931416767-23472063084346,8,652405930137442160137806,True
dev-1657932232207-22349574490710,12,961300166447414774733664,True
dev-1657933588621-53959638147536,12,961300166447414774733664,True
dev-1657934100732-68698996796149,12,961300166447414774733664,True
35364925ef9f71490540fb5ef6a082578b751ea89fb59613ed08e011ee009285,1000000000000000000000001,1065152538999905567571939,True
249992984aab898992b4ce4af8921e86542a981c70993649c5c20e7508f1b8f1,3000000000000000000000001,0,True
dev-1657935648084-44299977395965,12,961300166447414774733664,True
dev-1657936072178-70949153568274,12,961300166447414774733664,True
284f820a6b012ad0c34f9f95d9db68b1369fe6595c8fe6eb50d682679a8d12bf,1,2130305077999811135143878,True
dev-1657936752031-49708347590140,12,961300166447414774733664,True
dev-1657937200688-71937224689883,12,961300166447414774733664,True
4671e50040e036a43f01a065ffa50103052bcd94f0b60ebf5fc64c80731fa4c9,52,181,True
dev-1657983168221-39422349184877,13,960318541745822115828879,True
dev-1657987411243-39677324687645,13,960318541745822115828879,True
dev-1657988513937-75114020167907,13,960318541745822115828879,True
dev-1657988886175-41882502130035,13,960318541745822115828879,True
dev-1657989497061-31957910207503,31,4833514654715121286595800,True
dev-1657990296086-26020256054954,67,11782939641569677366518945,True
dev-1657991338981-47300295602705,40,7030808603418858316165496,True
dev-1657993424326-88970542502691,9,2197293948703737029569696,True
dev-1657993849535-62467401808724,9,2197293948703737029569696,True
dev-1657994807867-87265069516230,9,2197293948703737029569696,True
dev-1657995460794-15018523073496,9,2197293948703737029569696,True
dev-1657996110228-29698939685430,9,2197293948703737029569696,True
dev-1657996278034-26069065123562,9,2197293948703737029569696,True
dev-1657997100584-34666389895905,9,2197293948703737029569696,True
dev-1657997304295-17317635126587,9,2197293948703737029569696,True
dev-1657997544991-41284489746243,9,2197293948703737029569696,True
dev-1657998059679-72606420116511,73,15029423216749875277133086,True
dev-1657998499943-91536336465913,31,4833514654715121286595800,True
dev-1658000211060-40977652745576,47,4876077249363135563197621,True
dev-1658004944461-19216579729736,20,50543081144516953464661,True
dev-1658011476563-47384722398782,20,50543081144516953464661,True
dev-1658011807503-39398820891413,24,58523567641019630327501,True
dev-1658012265985-85499947516482,20,50543081144516953464661,True
dev-1658012411687-71018247265294,24,58523567641019630327501,True
dev-1658012570311-77143341260384,24,58523567641019630327501,True
dev-1658012815459-99025786078879,20,50543081144516953464661,True
dev-1658013366865-53671043813370,20,50543081144516953464661,True
dev-1658066532715-46474652597986,17,50440394024173790757166,True
dev-1658070924347-50082461285095,17,50440394024173790757166,True
dev-1658073131827-54504916015194,18,58404666764832810350404,True
dev-1658073948482-47454740388532,17,50440394024173790757166,True
dev-1658074905781-95300300013405,53,12187612799705630974410542,True
dev-1658075609152-39725205731890,85,17877137545199279632194852,True
dev-1658078375566-86583954085901,85,25970355654040397076604307,True
dev-1658079207433-99979655789792,83,16734833283539042485707072,True
dev-1658079627336-55842289377654,53,10199957874286873102184452,True
dev-1658079720205-31873839328524,51,12445124284986938956021032,True
dev-1658079886569-98265793158074,49,11088922412577573885083488,True
dev-1658079947994-35487243550344,51,7046105868985901343261775,True
b36a803356e16bea94baf0b3bd21886c5da0c2aa12794ced45db0144f1086eb4,0,1188735424374083934847754,True
huong1822testnet.testnet,4,21618981286135118350959565,True
3e8c52c267d4266b888f0a252e87ba5d70f19d1f854305c9dee97e76b652ea0d,100000000000000000000001,0,True
4ca61128b44645e58364b21f552565e6ab31a0a3b945920b7467b7d75a4d5042,2,423977490281297192614847,True
dev-1658173302521-18699676792505,66,25116880785860775939480402,True
dev-1658175188888-93927499457416,38,13230747556090730093059604,True
dev-1658176581689-80083929090235,38,10275018766701115348546267,True
dev-1658180568051-18529702751063,37,14784322216907198389959712,True
5f3681df17dafa002a4a1ac8066c2d978e4e826378dd83cfe73b1ca37ecf6532,10,2150355719304330443797120,True
dev-1658181794735-67637946515530,36,14863060893673724708604264,True
dev-1658182166829-87264330567261,8,6738087501050889654123933,True
dev-1658186068116-56157631606794,2,304733821139682357191922,True
dev-1658186324273-88785268858771,41,30625699787421782557320753,True
81a68f4267b791f1607e73ae0dc82932e1af1589d62a0cd099033f911fb105be,3,105771066347708735741330,True
dev-1658249994982-73911188533835,70,30713362212599259888048816,True
dev-1658250920291-78705453808835,64,30027306613456997791968681,True
dev-1658252980994-69207950040548,85,35167455365796982473994965,True
dev-1658253595606-74614402262173,83,33686695923650521301800707,True
dev-1658253965337-74080042364669,110,61146775839191826391793467,True
dev-1658254481245-44480064580868,99,34682736778861855253662526,True
dev-1658255093640-23326892559643,67,29383457551028408670619868,True
010c45759d1c0cdbb7c9bc1e2e3f4070f217fb68d1120ab9494db9ae6859da7b,1,0,True
dev-1658255652596-77545223306705,66,28698081262916206305381340,True
dev-1658256757959-62811407280130,70,28285492941033987159233235,True
344b476ad5bfb7201962e4ba2832c3ac8cae0b9990ffbe8354f651553e08c9c2,1,0,True
dev-1658260351251-20554915939093,70,28637912322642572887623169,True
f36526d6d65695ed64e33f46aa8b064a9babbef01c8c10416fc79cd3b6f9d94c,4,1057710663477087357413332,True
dev-1658262556493-45758263018661,67,29843219172672340270052100,True
dev-1658264906218-88799040490233,56,12705749345018511880927649,True
dev-1658266502551-61082034884453,59,20839544347157313659436198,True
dev-1658267424728-71221963948841,38,1348581095933286380701972,True
dev-1658268345225-81712738382727,38,1348581095933286380701972,True
dev-1658268965817-29205628124552,38,1348581095933286380701972,True
dev-1658269365806-35711106521646,12,1256031412879041236928325,True
dev-1658269870431-62964362747593,14,1263964242855119392108923,True
dev-1658270379152-88077546251835,38,1348581095933286380701972,True
dev-1658272446876-70339471807553,22,11777608237817367724797473,True
dev-1658272742592-29532066591230,22,11777608237817367724797473,True
dev-1658281348357-47973751304270,8890816326530611928571451,2373697002229753625560650,True
dev-1658281903544-79294147711686,9412040816326530857142881,1822392301307205866471263,True
dev-1658284073839-31000456797098,15680515873015872630555586,3325954392245551172982540,True
sadasaa.testnet,4,105664040509142960768751,True
pucha.testnet,1121488001003628018460849069,0,True
hgggff.testnet,7,1162304445600572568456301,True
dev-1658328534004-41105960188112,16961709183673471320535743,5605849447949842473090011,True
dev-1658329693323-24785805539250,16384362244897959514285745,6215559829313233554239805,True
dev-1658331384014-57965991818291,15812081332533013315126085,7873335517472124807882016,True
dev-1658332379233-36341369913201,5183418367346938330357175,15200012636515423634344569,True
dev-1658334668449-58289983722015,3082047619047618972777822,47355941708093554263871678,True
dev-1658335042802-21414176412826,10303559757236227507287629,35648827507743606842821813,True
dev-1658335665783-45488922594069,4676349206349206171111129,20517241650982634460843257,True
dev-1658335737106-96572031726012,4636428571428571358888907,20825934322070184730392940,True
6d068e931d6d59457c86aa8796e0bfc16d2756069a429eb6479d72956a833e32,800000000000000000000001,739238815156035915467330,True
dev-1658341152032-34983815937798,5105309523809523849166688,18466954296020728627090328,True
dev-1658342065150-11740463431324,4786158730158729972222246,20526494708260778224752156,True
dev-1658343333871-60928423111752,5167460317460317319444460,18753994238353368449881876,True
dev-1658343941238-47647847378023,10800819727891156392857183,39157320299335356647976384,True
dev-1658344327295-47021940070319,3405238095238095117777802,22431677410210139414156402,True
dev-1658345377847-49168703170795,4641587301587301634444464,21366953205497872720833058,True
ebe553cc375aba5f13cb3e8c4bf063713e30179be0ab3d62840ced57f98bf6aa,500000000000000000000002,528027725111454225333805,True
dev-1658347201974-75124315478380,4670444444444444379444460,20253877945013609263803742,True
dev-1658348093898-29468382513697,5055809523809523768333355,19850275583027170911923416,True
dev-1658348554594-23630895213644,4337253968253968285555577,21661836933833245066464924,True
dev-1658349838353-88609406265597,4701698412698412757777795,20835389730109198092702201,True
dev-1658352423590-49255601462732,5061968253968254044444460,18734817612400113911579214,True
dev-1658353009217-73141959400731,4634984126984126968888909,21506304631256084758079436,True
dev-1658356723507-53432097585131,4806222222222222452777795,20173002297121594139761277,True
dev-1658358412128-16144880392710,4771238095238095165000019,20510234806884329943079993,True
dev-1658359140662-78088478328689,4459317460317460151111133,20736896395261878396743040,True
dev-1658360827349-36425974911838,4558650793650793636111129,21372347230218115562816165,True
6ec690a4d132d4fd019773d0d265959b3eaf102e600e74b67d17e162db6d8668,1500000000000000000000001,0,True
donghuhu18.testnet,2000000000000000000000003,103391607701448121014899918,True
dev-1658415864921-29918322818245,4960952380952380720833352,19713352343506594766991178,True
dev-1658415948082-64953045399261,4783222222222222248333359,20407005129829541957054685,True
dev-1658417984882-39856163827766,1913571428571428600000022,21951507584361141291400151,True
dev-1658419243191-89144759199864,4756857142857142719444471,20136963270826113427744348,True
dev-1658420870013-26380936426000,4875420634920635025555577,19953070101210963418119629,True
dev-1658421986828-28165549890611,5033015873015873126111129,19593502728465061401647950,True
dev-1658423584891-28474195062005,4955666666666666836666698,19794716546134279329620233,True
dev-1658424262031-53084037115547,4700555555555555694444472,21366790830138157677632646,True
dev-1658425362220-73908858368868,6168023809523809815000033,18664202141681422103375601,True
dev-1658425846684-62721302763289,6314849206349206098888922,18381936185945873709952770,True
dev-1658427130944-16826736210049,25909577497665732691830134,22009678392173170060000230,True
dev-1658427610056-92685401177557,5806833333333333078333368,19633361458310663872997838,True
dev-1658428324996-85981185264836,6427071428571428585833369,17403207093930416191199107,True
dev-1658428669763-88665080548190,5933515873015872978333372,19827106095565442183017907,True
dev-1658429351200-13144694606560,5990484126984127015555591,19403365426943956087087008,True
dev-1658430333758-53966426792443,6041166666666666912222256,18761869053969922522124059,True
dev-1658431659268-64074221866491,6384468253968254141111147,18381656584567377038870318,True
dev-1658432096607-77347681755740,5987579365079365226111141,18922214470148970021548229,True
dev-1658432984571-14270942167414,5948404761904761901111150,19565335876775801025678583,True
dev-1658433560802-44278188185160,6024214285714285701111146,19199692550997196621650701,True
dev-1658435437290-63764974335301,6316484126984126935000035,18021636353178526672944617,True
dev-1658436384338-90821763080374,5811309523809523927777800,19693561785880694233549953,True
dev-1658437170520-82536028925169,6162912698412698276666700,18915231604952684806155703,True
dev-1658437610414-77765867226402,6288769841269841269444481,19176777186737380036823993,True
dev-1658438913048-82253754702636,4802761904761905070555589,20725946860380614548103343,True
dev-1658439398139-48880127350732,4953714285714285827500030,19400127308415219969930728,True
dev-1658439960948-97781131576319,5853071428571428869444478,19348637639175257299412949,True
dev-1658440656478-73584379566735,5898563492063492207777810,19694765027710375479851222,True
dev-1658441202840-35353117608150,6432325396825396681666704,17684929380318890851862483,True
dev-1658442569291-27605536327536,6359373015873016039444479,18368368349822700456426187,True
dev-1658443116417-32568318212118,6130293650793650915000034,19352628530646098632456769,True
dev-1658443579305-31287120438782,6270119047619047701111144,18593491669986387494824161,True
dev-1658446061399-65879088660038,4966404761904761882222259,20097216560602529524900609,True
dev-1658447431144-17474793452469,5801896825396825420555592,19333111398524926669289764,True
dev-1658448808370-79311561027710,4797000000000000063333364,20519056178825779603952340,True
dev-1658449145686-89802782516953,17223676870748299449285783,32477209945701063046080006,True
dev-1658449976791-13639891802373,5673055555555555608333372,20968806944913511802325784,True
dev-1658450324068-54639040748175,6292674603174603156111145,17870418607641921064755454,True
dev-1658450687321-12034616342807,6405706349206349258333365,17673784756142682945315404,True
dev-1658451965983-87806757866905,29764520408163265486984197,18798793375079769940882700,True
dev-1658454491263-83982385269266,5307952380952380854166702,19625722605264829401873239,True
dev-1658455505322-53743381964593,14443158730158730094444491,31979809512041233634002648,True
dev-1658455907497-56090981449046,4784984126984127200000025,20369484974740316082324570,True
dev-1658456867892-39510045694504,4714126984126983933333353,20944144669476938959393493,True
dev-1658457830077-17058982088614,4935888888888888793888909,19711145605906111982856073,True
dev-1658458324294-78784990446561,4808380952380952276111132,19520517209656109568512642,True
dev-1658458591873-95303739884933,17352912698412698552222272,31763040409002551345160490,True
dev-1658458900016-37168913708926,4650238095238095340555578,20421833761036426685348133,True
dev-1658459180557-90189686404181,6225579365079365093333364,17852982952449552507660786,True
58bc2459804d2ed87641fbde40b0d96341cbf0313b7df4bc4f60fa2f42c602c3,2000000000000000000000005,2211283007869308558285843,True
41cd7985aad781c833a1f04b8ac04e83f39275649f1b1105b391bb3a5a3c167d,8,1052820751967327139571475,True
verdexlabs1.testnet,11249995000000000000000005,35532683533765259483302598,True
dev-1658502395855-96473865486234,19,71065400757794581921060,True
dev-1658502739963-92857884780768,19,71065400757794581921060,True
dev-1658502927771-29408059078531,1,7896155639754953546785,True
dev-1658503119460-38841841870875,1,7896155639754953546785,True
dev-1658503357879-91538259322809,1,7896155639754953546785,True
dev-1658503734854-47219819850156,1,7896155639754953546785,True
dev-1658503841439-25426101786975,1,7896155639754953546785,True
dev-1658504003168-90058160946462,1,7896155639754953546785,True
dev-1658504294144-35336929291850,1,7896155639754953546785,True
dev-1658504519745-62530076754154,1,7896155639754953546785,True
dev-1658504727907-94350432986511,4,18424363159428224942497,True
dev-1658505241643-95337885226864,1,7896155639754953546785,True
dev-1658505320180-61321017022372,1,7896155639754953546785,True
dev-1658505424640-41977642374049,1,7896155639754953546785,True
dev-1658505930702-42367898981638,1,7896155639754953546785,True
dev-1658506106245-26844492798417,1,7896155639754953546785,True
dev-1658506295353-74544764756609,1,7896155639754953546785,True
